,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6066,6412_01,2,0,5,1,30.0,0,59.0,0.0,0.0,0.0,1611.0,Analdy Farmonrada,False
6067,6413_01,1,0,1,1,65.0,0,0.0,1420.0,0.0,85.0,827.0,Grasath Undrude,False
6068,6414_01,2,0,7,1,31.0,0,294.0,480.0,31.0,3.0,0.0,Troyra Kellson,True
6069,6415_01,3,1,6,1,51.0,0,0.0,0.0,0.0,0.0,0.0,Eang Potie,True
6070,6416_01,2,0,7,1,21.0,0,365.0,52.0,0.0,0.0,288.0,Karard Deckerson,True
6071,6418_01,2,0,6,1,27.0,0,93.0,0.0,0.0,0.0,772.0,Gerly Beachez,False
6072,6419_01,2,0,5,1,31.0,0,0.0,0.0,873.0,0.0,0.0,Estina Holcompson,True
6073,6421_01,1,1,3,3,28.0,0,0.0,0.0,0.0,0.0,0.0,Azhab Redand,True
6074,6421_02,1,0,7,1,29.0,0,0.0,577.0,0.0,5568.0,432.0,Saxino Redand,False
6075,6422_01,3,0,6,1,23.0,0,1533.0,0.0,858.0,297.0,0.0,Hones Panie,False
6076,6422_02,3,1,6,1,11.0,0,0.0,0.0,0.0,0.0,0.0,Oats Panie,True
6077,6422_03,3,0,6,1,23.0,0,1233.0,0.0,527.0,0.0,0.0,Tote Peake,False
6078,6422_04,3,0,5,1,34.0,0,801.0,0.0,246.0,1.0,0.0,Unchre Panie,False
6079,6424_01,2,0,6,1,20.0,0,0.0,0.0,151.0,508.0,0.0,Stelly Hardley,False
6080,6428_01,1,1,3,3,20.0,0,0.0,0.0,0.0,0.0,0.0,Nesch Pumbody,True
6081,6428_02,1,1,3,1,16.0,0,0.0,0.0,0.0,0.0,0.0,Alphah Pumbody,True
6082,6430_01,2,1,7,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Rancy Byerton,False
6083,6431_01,2,0,6,3,20.0,0,24.0,56.0,1.0,0.0,468.0,Melara Kramosley,False
6084,6431_02,2,1,7,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Timyra Kramosley,True
6085,6431_03,2,0,7,3,27.0,0,30.0,0.0,763.0,0.0,57.0,Adriet Kramosley,False
6086,6432_01,1,0,4,3,55.0,0,114.0,222.0,0.0,2575.0,2919.0,Asch Stradick,False
6087,6433_01,3,0,4,3,53.0,0,83.0,0.0,1590.0,60.0,0.0,Permit Prité,True
6088,6433_02,3,1,4,1,37.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
6089,6434_01,2,1,7,2,55.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
6090,6436_01,2,0,7,1,24.0,0,552.0,1.0,0.0,231.0,0.0,Hene Barks,True
6091,6437_01,2,0,6,3,24.0,0,14.0,0.0,1.0,528.0,109.0,Loree Drakeekss,True
6092,6439_01,2,1,7,2,49.0,0,0.0,0.0,0.0,0.0,0.0,Judya Brightez,True
6093,6442_01,2,0,7,1,17.0,0,0.0,0.0,0.0,1806.0,0.0,Camiet Gainebergan,False
6094,6443_01,2,0,7,1,39.0,0,0.0,0.0,710.0,56.0,1.0,Rence Patrichane,True
6095,6443_02,2,1,7,3,5.0,0,0.0,0.0,0.0,0.0,0.0,Shanie Cartyernan,True
6096,6443_03,2,0,7,1,10.0,0,0.0,0.0,0.0,0.0,0.0,Rone Cartyernan,True
6097,6443_04,2,1,7,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Allene Cartyernan,True
6098,6443_05,2,0,6,1,16.0,0,45.0,0.0,622.0,0.0,564.0,Kimena Cartyernan,False
6099,6443_06,2,0,7,1,51.0,0,0.0,10.0,388.0,1380.0,0.0,Denny Cartyernan,False
6100,6443_07,2,1,7,1,5.0,0,0.0,0.0,0.0,0.0,0.0,Everly Cochrisons,True
6101,6444_01,2,0,7,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Sandie Domington,False
6102,6444_02,2,1,7,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Elicey Domington,True
6103,6446_01,2,0,7,1,20.0,0,810.0,0.0,0.0,0.0,0.0,Billa Yatters,False
6104,6446_02,2,1,7,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Nelley Yatters,True
6105,6446_03,2,1,7,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Willip Yatters,True
6106,6447_01,2,1,7,2,38.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
6107,6448_01,2,0,6,1,40.0,0,0.0,0.0,433.0,343.0,0.0,Terek Villenson,False
6108,6449_01,3,0,5,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Gous Empie,False
6109,6449_02,3,0,6,1,36.0,0,636.0,0.0,168.0,1795.0,0.0,Squars Empie,False
6110,6450_01,1,0,3,1,23.0,0,0.0,596.0,57.0,259.0,4666.0,Anyoni Unative,False
6111,6450_02,1,1,3,3,42.0,0,0.0,0.0,0.0,0.0,0.0,Altaira Unative,True
6112,6451_01,3,0,7,1,37.0,0,610.0,0.0,410.0,148.0,14.0,Carkes Panad,False
6113,6452_01,2,0,6,1,24.0,0,0.0,854.0,11.0,0.0,0.0,Missing,True
6114,6452_02,2,0,7,1,12.0,0,0.0,0.0,0.0,0.0,0.0,Iree Woodwardy,True
6115,6452_03,2,1,7,1,2.0,0,0.0,0.0,0.0,0.0,0.0,Racyle Woodwardy,True
6116,6453_01,2,0,7,2,28.0,0,0.0,7.0,17.0,0.0,1724.0,Bel Harmontry,False
6117,6454_01,2,1,7,1,44.0,0,0.0,0.0,0.0,0.0,0.0,Tin Byerton,True
6118,6455_01,1,0,4,1,26.0,0,0.0,3818.0,0.0,1877.0,136.0,Alrak Unative,False
6119,6456_01,2,0,5,1,36.0,0,32.0,3.0,657.0,58.0,41.0,Miken Gainney,False
6120,6457_01,2,0,6,3,28.0,0,0.0,728.0,0.0,0.0,82.0,Veroy Morrows,True
6121,6458_01,3,0,5,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Whead Swin,False
6122,6459_01,2,1,7,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Danie Olshaffey,False
6123,6461_01,2,0,6,1,28.0,0,0.0,602.0,0.0,115.0,0.0,Henrie Moodmandez,True
6124,6462_01,3,1,6,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
6125,6462_02,3,0,6,1,21.0,0,899.0,1.0,1686.0,13.0,0.0,Gibers Cure,True
6126,6463_01,2,0,6,1,24.0,0,1256.0,2.0,8.0,1530.0,0.0,Guadae Jacobbinson,False
6127,6464_01,2,0,6,2,18.0,0,22.0,0.0,20.0,596.0,5.0,Arllia Ellahan,False
6128,6468_01,3,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Snich Crité,True
6129,6468_02,3,1,6,1,8.0,0,0.0,0.0,0.0,0.0,0.0,Guans Crité,True
6130,6468_03,3,1,5,1,36.0,0,0.0,0.0,0.0,0.0,0.0,Elfs Crité,False
6131,6468_04,3,0,4,1,32.0,1,1179.0,0.0,4.0,0.0,0.0,Unchal Crité,False
6132,6470_01,2,0,5,1,19.0,0,14.0,614.0,0.0,160.0,0.0,Sterry Chardst,False
6133,6471_01,2,0,7,1,12.0,0,0.0,0.0,0.0,0.0,0.0,Adria Cardners,True
6134,6472_01,1,1,2,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Mahamak Steary,True
6135,6472_02,1,1,2,3,13.0,0,0.0,0.0,0.0,0.0,0.0,Cellah Steary,True
6136,6473_01,3,1,6,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Koat Chpie,True
6137,6475_01,3,1,6,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Luse Ses,True
6138,6477_01,1,0,4,3,23.0,0,0.0,44.0,0.0,3452.0,83.0,Tabih Witeronfus,False
6139,6477_02,1,0,4,3,17.0,0,0.0,311.0,6.0,4236.0,557.0,Ranan Witeronfus,False
6140,6478_01,3,0,5,1,29.0,0,1290.0,0.0,6.0,1.0,0.0,Cole Hac,False
6141,6480_01,2,0,5,1,27.0,0,352.0,14.0,1.0,407.0,15.0,Jimmya Dotsondez,False
6142,6481_01,2,0,7,1,22.0,0,89.0,0.0,795.0,0.0,3.0,Jayne Bulliamoses,True
6143,6482_01,3,0,6,3,26.0,0,414.0,239.0,681.0,352.0,0.0,Chtios Letie,False
6144,6482_02,3,1,6,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Dow Letie,True
6145,6482_03,3,1,6,1,7.0,0,0.0,0.0,0.0,0.0,0.0,Nutch Letie,True
6146,6485_01,2,0,6,3,78.0,0,0.0,213.0,202.0,288.0,0.0,Regory Haydenzier,True
6147,6485_02,2,0,7,1,24.0,0,0.0,0.0,53.0,652.0,0.0,Benry Haydenzier,True
6148,6487_01,2,0,6,1,26.0,0,0.0,0.0,0.0,22.0,1030.0,Marlie Solon,False
6149,6488_01,1,0,1,1,50.0,0,0.0,1663.0,336.0,1855.0,4.0,Propsh Ingwhed,False
6150,6489_01,2,1,7,1,16.0,0,0.0,0.0,0.0,0.0,0.0,Elsane Balley,False
6151,6490_01,1,1,3,3,57.0,0,0.0,0.0,0.0,0.0,0.0,Errairk Ineded,True
6152,6490_02,1,0,3,3,29.0,0,0.0,889.0,0.0,4921.0,290.0,Phecca Ineded,False
6153,6490_03,1,0,3,3,27.0,0,0.0,6924.0,849.0,149.0,1166.0,Tabiton Ightive,True
6154,6490_04,2,0,3,1,42.0,0,0.0,1972.0,0.0,108.0,5.0,Marga Ineded,True
6155,6492_01,2,1,7,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Dawne Bushallert,True
6156,6493_01,2,1,7,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Terald Dillips,True
6157,6494_01,3,0,6,1,38.0,0,1192.0,5.0,1864.0,4287.0,0.0,Oafron Mushe,False
6158,6500_01,2,0,5,1,32.0,0,1.0,0.0,0.0,1.0,785.0,Jennya Ingston,False
6159,6501_01,2,0,6,1,21.0,0,0.0,31.0,2076.0,77.0,0.0,Candra Weberts,True
6160,6502_01,2,0,7,1,6.0,0,0.0,0.0,0.0,0.0,0.0,Thelix Mcdanield,True
6161,6503_01,2,0,6,1,27.0,0,0.0,1.0,20.0,0.0,1363.0,Billia Mcfarley,False
6162,6508_01,2,0,6,2,32.0,0,397.0,0.0,7.0,182.0,5.0,Tonyn Braymon,False
6163,6509_01,2,0,6,2,23.0,0,601.0,0.0,113.0,0.0,39.0,Belix Adavisons,True
6164,6510_01,1,0,4,1,29.0,0,0.0,6.0,0.0,0.0,5531.0,Sabiton Tairbatic,False
6165,6511_01,2,0,6,1,22.0,0,151.0,6.0,26.0,0.0,533.0,Katen Gainney,False
6166,6511_02,2,1,7,1,31.0,0,0.0,0.0,0.0,0.0,0.0,Trick Gainney,False
6167,6511_03,2,1,7,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,True
6168,6512_01,1,0,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,True
6170,6512_03,1,0,1,1,28.0,0,0.0,3527.0,1.0,2929.0,2236.0,Hekaton Goortedant,False
6171,6513_01,3,0,6,1,20.0,0,57.0,0.0,1185.0,0.0,0.0,Cuses Pread,False
6172,6514_01,1,0,2,3,28.0,1,19.0,22.0,2974.0,3603.0,158.0,Preo Openduave,False
6173,6514_02,1,0,2,1,42.0,0,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,False
6174,6517_01,2,0,6,2,32.0,0,388.0,0.0,0.0,439.0,0.0,Warry Bertiz,False
6175,6520_01,2,0,7,1,19.0,0,0.0,4.0,0.0,1785.0,3.0,Erie Horndley,False
6176,6522_01,2,0,6,3,20.0,0,0.0,0.0,715.0,2.0,0.0,Breney Garden,True
6177,6523_01,2,1,6,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Derine Bardina,True
6178,6525_01,2,0,6,1,21.0,0,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,False
6179,6525_02,2,1,7,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,True
6180,6525_03,2,1,7,1,16.0,0,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,True
6181,6526_01,2,1,7,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Raulia Larks,True
6182,6526_02,2,0,7,3,12.0,0,0.0,0.0,0.0,0.0,0.0,Robina Larks,False
6183,6529_01,2,1,7,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Davis Williotters,True
6184,6530_01,3,0,5,1,31.0,0,127.0,76.0,976.0,118.0,0.0,Neysma Bun,False
6185,6531_01,2,1,7,3,18.0,0,0.0,0.0,0.0,0.0,0.0,Rena Hineyley,True
6186,6535_01,3,0,5,1,35.0,0,771.0,0.0,183.0,0.0,0.0,Powl Cread,False
6187,6539_01,1,0,3,1,44.0,0,0.0,819.0,835.0,266.0,4056.0,Diskeh Hednigic,False
6188,6540_01,2,0,7,1,13.0,0,0.0,671.0,0.0,8.0,0.0,Fany Cleminglas,True
6189,6541_01,2,0,6,1,21.0,0,0.0,717.0,0.0,0.0,0.0,Monah Lowelliott,False
6190,6544_01,1,0,3,1,37.0,0,0.0,4616.0,339.0,2008.0,175.0,Taura Pumpeshaft,True
6192,6546_01,2,0,7,1,34.0,0,228.0,0.0,150.0,15.0,1.0,Bretty Pottonalden,False
6193,6547_01,3,0,6,3,21.0,0,861.0,0.0,310.0,0.0,0.0,Ale Pert,False
6194,6548_01,2,0,7,1,38.0,0,395.0,1035.0,0.0,0.0,4.0,Stanya Kellyons,True
6195,6549_01,3,0,6,1,31.0,0,1979.0,0.0,2.0,112.0,0.0,Eclass Flate,False
6196,6549_02,3,0,4,1,61.0,0,1143.0,0.0,580.0,0.0,0.0,Llat Flate,False
6197,6552_01,2,0,7,1,20.0,0,0.0,564.0,25.0,158.0,62.0,Fayey Webstenson,False
6198,6553_01,2,0,6,2,39.0,0,0.0,0.0,0.0,0.0,744.0,Bel Phillis,False
6199,6556_01,3,1,6,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Nes Gine,True
6200,6556_02,3,1,6,3,68.0,0,0.0,0.0,0.0,0.0,0.0,Morms Gine,True
6201,6557_01,1,0,5,3,38.0,0,0.0,201.0,0.0,1308.0,4085.0,Batares Airdring,False
6202,6558_01,2,0,6,1,31.0,0,3.0,0.0,0.0,747.0,43.0,Philda Cleminglas,True
6203,6560_01,2,0,6,1,41.0,0,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,True
6204,6561_01,1,0,2,1,29.0,0,19.0,4900.0,6.0,6324.0,2056.0,Aldeba Ainserfle,False
6205,6561_02,2,0,2,1,25.0,0,0.0,0.0,0.0,0.0,0.0,Zavior Ainserfle,True
6206,6562_01,2,0,6,1,27.0,0,0.0,0.0,23.0,30.0,815.0,Beathy Stephendsey,False
6207,6563_01,2,0,6,1,21.0,0,0.0,0.0,845.0,4.0,470.0,Stenny Gainney,True
6208,6563_02,2,0,7,1,30.0,0,0.0,123.0,0.0,1.0,784.0,Juanna Gainney,False
6209,6565_01,3,0,5,1,40.0,0,2081.0,1.0,0.0,0.0,25.0,Lakes Emead,False
6210,6565_02,3,0,6,1,59.0,0,126.0,0.0,127.0,11.0,1393.0,Wors Emead,False
6211,6567_01,2,1,7,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,False
6212,6567_02,2,0,6,1,41.0,0,18.0,0.0,35.0,0.0,845.0,Guadae Buchansen,False
6213,6568_01,2,0,6,3,36.0,0,695.0,0.0,0.0,0.0,0.0,Ianya Jacostaney,False
6214,6569_01,2,1,7,3,58.0,0,0.0,0.0,0.0,0.0,0.0,Loisey Slatessen,True
6215,6570_01,2,0,7,1,27.0,0,0.0,0.0,0.0,908.0,0.0,Shard Brightez,False
6216,6572_01,2,0,6,1,24.0,0,0.0,4.0,336.0,304.0,0.0,Geney Rothewson,False
6217,6573_01,2,0,6,1,50.0,0,0.0,896.0,1.0,0.0,5.0,Emilla Mosepherry,True
6218,6574_01,1,0,1,1,22.0,0,0.0,335.0,0.0,818.0,3014.0,Nasliak Covetive,False
6219,6578_01,3,1,5,1,26.0,0,0.0,0.0,0.0,0.0,0.0,Weres Chcak,False
6220,6578_02,3,1,6,1,16.0,0,0.0,0.0,0.0,0.0,0.0,Guits Stre,True
6221,6580_01,2,0,7,1,56.0,0,0.0,605.0,0.0,179.0,0.0,Benry Peterstarks,False
6222,6582_01,1,0,1,3,25.0,0,0.0,1538.0,97.0,530.0,35.0,Sitron Platch,False
6223,6583_01,1,0,2,1,13.0,0,0.0,100.0,12253.0,6.0,80.0,Charda Sunlove,True
6224,6583_02,1,0,2,3,53.0,0,0.0,2606.0,0.0,1170.0,0.0,Zinon Asivetfuel,True
6225,6585_01,2,1,7,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,True
6226,6585_02,2,0,6,1,18.0,0,289.0,1809.0,3.0,2.0,2.0,Raque Hornettoney,True
6227,6588_01,2,0,7,1,38.0,0,115.0,125.0,0.0,202.0,0.0,Denne Moodsey,True
6228,6588_02,2,1,7,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,True
6229,6590_01,1,1,2,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Gollux Nifficaus,False
6230,6590_02,1,0,2,1,56.0,0,0.0,13561.0,0.0,2.0,4088.0,Arkar Nifficaus,True
6231,6591_01,2,0,6,1,47.0,0,285.0,600.0,3.0,0.0,640.0,Willy Mcfarleys,False
6232,6592_01,3,1,6,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Ranutz Meate,True
6234,6593_02,2,0,6,1,26.0,0,0.0,666.0,0.0,0.0,58.0,Scotty Matts,False
6235,6594_01,2,1,7,3,34.0,0,0.0,0.0,0.0,0.0,0.0,Jord Schmondez,True
6236,6595_01,2,0,7,1,35.0,0,102.0,780.0,6.0,0.0,0.0,Tyle Simstravery,True
6237,6598_01,3,1,6,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Panter Mepie,True
6238,6599_01,1,1,3,1,49.0,0,0.0,0.0,0.0,0.0,0.0,Kitak Esseal,True
6239,6601_01,2,0,6,1,24.0,0,2.0,0.0,0.0,52.0,638.0,Debora Farrez,False
6240,6602_01,2,0,6,1,62.0,0,94.0,267.0,2341.0,94.0,0.0,Davis Cookson,True
6241,6603_01,3,0,4,1,25.0,0,68.0,0.0,3700.0,0.0,0.0,Beres Conca,True
6242,6604_01,1,1,3,3,42.0,0,0.0,0.0,0.0,0.0,0.0,Coxaron Unsive,True
6243,6606_01,2,0,6,2,25.0,0,166.0,0.0,520.0,0.0,0.0,Regana Kellyons,False
6244,6608_01,2,0,6,1,21.0,0,588.0,0.0,17.0,0.0,1548.0,Brada Rochaserry,False
6245,6609_01,3,1,5,1,17.0,0,0.0,0.0,0.0,0.0,0.0,Missing,False
6246,6611_01,2,0,5,3,41.0,0,635.0,0.0,7.0,0.0,0.0,Breney Philloway,True
6247,6611_02,2,1,7,1,50.0,0,0.0,0.0,0.0,0.0,0.0,Briany Philloway,False
6248,6611_03,2,0,6,2,20.0,0,0.0,90.0,561.0,2.0,0.0,Nelley Philloway,True
6249,6613_01,2,1,7,1,15.0,0,0.0,0.0,0.0,0.0,0.0,Darry Sawyerson,True
6250,6614_01,3,1,6,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Naffsh Katte,True
6251,6616_01,2,0,6,1,20.0,0,2532.0,1.0,0.0,59.0,10.0,Janita Webstephrey,True
6252,6618_01,1,0,3,1,35.0,0,345.0,4514.0,0.0,0.0,421.0,Alsha Geneltic,True
6253,6620_01,2,0,7,2,22.0,0,0.0,115.0,273.0,0.0,218.0,Allie Smalls,True
6254,6621_01,2,0,6,3,43.0,0,0.0,0.0,642.0,0.0,8.0,Jilly Summington,True
6255,6622_01,2,0,7,3,54.0,0,752.0,0.0,44.0,14.0,0.0,Coreen Lynnerett,False
6256,6622_02,2,1,7,1,15.0,0,0.0,0.0,0.0,0.0,0.0,Gwendy Lynnerett,True
6257,6623_01,2,1,2,3,38.0,0,0.0,0.0,0.0,0.0,0.0,Saxinon Geraing,True
6258,6624_01,2,0,7,1,44.0,0,1175.0,0.0,13.0,642.0,498.0,Oraryn Prickmantes,False
6259,6625_01,2,1,7,2,34.0,0,0.0,0.0,0.0,0.0,0.0,Derina Garden,True
6260,6625_02,2,0,6,3,15.0,0,3.0,854.0,23.0,0.0,0.0,Hughy Garden,False
6261,6626_01,2,1,7,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,False
6262,6628_01,2,0,6,1,29.0,0,0.0,0.0,272.0,394.0,50.0,Missing,False
6263,6630_01,2,0,6,1,19.0,0,0.0,1044.0,0.0,2.0,4.0,Valex Singlents,True
6264,6631_01,1,0,3,1,27.0,0,0.0,1891.0,0.0,2167.0,0.0,Etamino Suasharic,False
6265,6633_01,1,0,2,1,26.0,0,0.0,0.0,0.0,0.0,0.0,Nunkib Motive,True
6266,6634_01,1,1,2,3,46.0,0,0.0,0.0,0.0,0.0,0.0,Gorabih Dischod,True
6267,6634_02,2,1,7,1,64.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Dischod,True
6268,6635_01,1,0,3,1,17.0,0,0.0,1339.0,26.0,244.0,15.0,Giebara Entratable,False
6269,6635_02,1,0,3,3,45.0,0,0.0,313.0,1791.0,414.0,1675.0,Nusakab Entratable,False
6270,6637_01,3,0,6,1,27.0,0,1228.0,0.0,0.0,0.0,0.0,Tibers Sinda,False
6271,6638_01,2,1,7,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,False
6272,6639_01,2,1,7,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Nelsie Strony,True
6273,6641_01,1,1,3,1,26.0,0,0.0,0.0,0.0,0.0,0.0,Algork Diateous,True
6274,6641_02,1,1,3,3,39.0,0,0.0,0.0,0.0,0.0,0.0,Coxak Diateous,True
6275,6642_01,2,1,7,1,59.0,0,0.0,0.0,0.0,0.0,0.0,Andra Cohendright,True
6276,6643_01,2,0,6,1,20.0,0,0.0,6.0,24.0,0.0,672.0,Hughy Foxter,False
6277,6645_01,2,1,7,3,17.0,0,0.0,0.0,0.0,0.0,0.0,Lanedy Scotterkins,True
6278,6646_01,2,1,7,1,47.0,0,0.0,0.0,0.0,0.0,0.0,Eduard Campson,True
6279,6647_01,2,0,6,2,29.0,0,2.0,3.0,1501.0,26.0,0.0,Coreen Hermane,True
6280,6649_01,2,0,6,1,16.0,0,0.0,0.0,265.0,0.0,0.0,Andan Wartyson,False
6281,6650_01,2,0,7,1,48.0,0,12.0,0.0,0.0,0.0,796.0,Joelan Beasleyes,False
6282,6652_01,2,0,7,2,39.0,0,0.0,69.0,29.0,424.0,18.0,Amyra Hersons,False
6283,6654_01,2,1,7,3,28.0,0,0.0,0.0,0.0,0.0,0.0,Inette Griffince,True
6284,6654_02,2,1,7,3,12.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
6285,6654_03,2,1,7,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Ernice Griffince,True
6286,6655_01,3,1,5,1,30.0,0,0.0,0.0,0.0,0.0,0.0,Moss Raf,True
6287,6656_01,1,1,2,1,34.0,0,0.0,0.0,0.0,0.0,0.0,Naviton Suarging,True
6288,6659_01,3,0,6,1,37.0,0,0.0,0.0,0.0,0.0,0.0,Jifes Stpie,True
6289,6660_01,2,0,6,1,47.0,0,590.0,0.0,47.0,3.0,53.0,Debora Horndley,False
6290,6662_01,2,0,7,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,False
6291,6662_02,2,0,7,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Dianie Whitez,True
6292,6662_03,2,1,7,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Tonnie Blange,True
6293,6663_01,2,0,7,1,20.0,0,402.0,25.0,9.0,373.0,0.0,Almara Hickerson,False
6294,6663_02,2,0,6,1,35.0,0,90.0,0.0,655.0,43.0,16.0,Blanie Hickerson,False
6295,6664_01,2,0,7,1,18.0,0,0.0,0.0,827.0,0.0,0.0,Annaha Barnoldeney,True
6296,6665_01,1,1,2,3,17.0,0,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,True
6297,6665_02,1,0,2,1,18.0,0,4.0,1337.0,0.0,0.0,182.0,Sabireo Disivering,False
6298,6665_03,1,0,2,1,53.0,0,0.0,0.0,0.0,0.0,0.0,Tachba Disivering,True
6299,6665_04,1,0,2,3,35.0,0,0.0,2504.0,0.0,0.0,5496.0,Saiphda Disivering,False
6300,6667_01,1,1,3,1,48.0,0,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,True
6301,6668_01,2,0,7,1,68.0,0,0.0,0.0,649.0,0.0,239.0,Missing,True
6302,6668_02,2,0,7,1,27.0,0,17.0,65.0,74.0,1548.0,18.0,Craine Walston,False
6303,6669_01,2,0,5,3,28.0,0,32.0,0.0,304.0,291.0,2.0,Delley Kiddley,True
6304,6670_01,2,0,6,1,37.0,0,864.0,35.0,0.0,0.0,0.0,Nancey Burchard,False
6305,6671_01,3,1,6,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Docks Mare,True
6306,6671_02,3,0,6,1,31.0,0,1002.0,0.0,0.0,0.0,0.0,Tot Mare,True
6307,6671_03,3,0,5,3,14.0,0,1880.0,0.0,15.0,0.0,0.0,Salros Mare,False
6308,6672_01,3,0,6,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Oafron Deva,True
6309,6672_02,3,0,6,3,4.0,0,0.0,0.0,0.0,0.0,0.0,Panbug Deva,True
6310,6672_03,3,0,5,2,30.0,0,77.0,71.0,1147.0,0.0,0.0,Sweal Deva,False
6311,6672_04,3,1,6,1,11.0,0,0.0,0.0,0.0,0.0,0.0,Coass Deva,True
6312,6673_01,2,0,5,1,45.0,0,1595.0,0.0,0.0,0.0,13.0,Sonnie Phillis,False
6313,6674_01,1,0,5,1,29.0,0,0.0,841.0,0.0,1733.0,11.0,Wezna Swirring,False
6314,6674_02,1,1,5,1,32.0,0,0.0,0.0,0.0,0.0,0.0,Meron Slowatic,True
6315,6674_03,1,0,5,3,15.0,0,0.0,0.0,0.0,0.0,0.0,Sheratz Slowatic,True
6316,6674_04,1,1,5,1,25.0,0,0.0,0.0,0.0,0.0,0.0,Acruxon Swirring,True
6317,6674_05,1,0,5,1,25.0,0,0.0,4.0,0.0,1525.0,475.0,Jihda Swirring,False
6318,6675_01,2,0,6,1,60.0,0,707.0,24.0,0.0,0.0,170.0,Derry Gouldensen,False
6319,6675_02,2,0,5,2,24.0,0,61.0,0.0,0.0,0.0,1495.0,Missing,False
6320,6676_01,1,1,4,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,True
6321,6680_01,2,0,7,1,36.0,0,0.0,361.0,512.0,34.0,0.0,Letta Puckley,True
6322,6681_01,2,0,6,3,22.0,0,0.0,833.0,381.0,0.0,12.0,Belly Lerez,True
6323,6683_01,2,1,7,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,True
6324,6684_01,1,0,3,1,57.0,0,0.0,218.0,0.0,8522.0,0.0,Geons Exhaft,False
6325,6684_02,1,0,3,1,30.0,0,0.0,0.0,335.0,143.0,764.0,Ziba Exhaft,True
6326,6684_03,1,0,3,1,46.0,0,0.0,370.0,0.0,2395.0,1638.0,Duhrkab Exhaft,False
6327,6691_01,2,0,6,1,28.0,0,62.0,202.0,542.0,0.0,0.0,Pamont Schwardson,True
6328,6692_01,1,1,2,3,26.0,0,0.0,0.0,0.0,0.0,0.0,Sino Syncepul,True
6329,6693_01,2,0,5,1,55.0,0,0.0,0.0,719.0,274.0,0.0,Cinda Cleman,False
